Text_Type,Book,Chapter,Window,GLL,GLG,LGG,LLL,G,GGG,LGL,LLG,GGL,L,LG,LL,GG
SN,AH,sutra,1454,3,25,12,2,20,29,32,8,20,3,0,0,0
SN,AH,sutra,1455,3,26,13,2,21,26,32,8,21,2,0,0,0
SN,AH,sutra,1456,4,28,15,2,20,27,31,7,20,2,0,0,0
SN,AH,sutra,1457,4,27,16,2,20,26,31,8,20,2,0,0,0
SN,AH,sutra,1458,3,26,16,2,20,25,31,10,21,2,0,0,0
SN,AH,sutra,1459,3,26,17,2,20,24,31,10,21,2,0,0,0
SN,AH,sutra,1460,2,26,16,1,20,26,31,11,21,2,0,0,0
SN,AH,sutra,1461,3,25,16,1,20,26,31,11,21,2,0,0,0
SN,AH,sutra,1462,3,23,16,1,20,30,31,13,22,1,0,1,0
SN,AH,sutra,1463,3,23,16,1,19,31,30,13,22,2,0,1,0
SN,AH,sutra,1464,4,23,16,1,19,32,30,14,19,2,0,1,0
SN,AH,sutra,1465,4,23,15,1,19,35,30,14,17,2,0,1,0
SN,AH,sutra,1466,4,22,13,1,19,37,30,15,17,2,0,1,0
SN,AH,sutra,1467,4,22,13,1,18,38,29,15,17,3,0,1,0
SN,AH,sutra,1468,5,22,13,1,17,39,29,15,15,4,0,1,0
SN,AH,sutra,1469,6,20,13,1,17,39,29,13,15,5,0,1,0
SN,AH,sutra,1470,5,20,13,1,17,41,28,13,15,5,0,1,0
SN,AH,sutra,1471,5,21,13,1,17,42,28,12,14,5,0,1,0
SN,AH,sutra,1472,6,20,13,1,17,42,28,12,14,5,0,1,0
SN,AH,sutra,1473,7,17,12,0,18,41,28,12,16,5,0,1,0
SN,AH,sutra,1474,8,17,12,0,18,41,26,13,16,5,0,1,0
SN,AH,sutra,1475,9,16,12,0,18,42,26,13,15,5,0,1,0
SN,AH,sutra,1476,9,17,12,0,18,40,26,14,15,5,0,1,0
SN,AH,sutra,1477,9,19,13,1,17,39,26,14,15,5,0,1,0
SN,AH,sutra,1478,9,18,12,1,18,41,26,14,15,4,0,1,0
SN,AH,sutra,1479,9,17,13,1,18,40,25,15,16,4,0,1,0
SN,AH,sutra,1480,10,15,12,1,18,42,25,16,15,4,0,1,0
SN,AH,sutra,1481,9,13,11,3,18,42,25,17,16,4,0,1,0
SN,AH,sutra,1482,9,12,11,3,18,43,25,17,16,4,0,1,0
SN,AH,sutra,1483,9,14,11,3,18,44,24,16,15,4,0,1,0
SN,AH,sutra,1484,10,12,10,3,18,45,25,16,15,4,0,1,0
SN,AH,sutra,1485,10,14,9,3,18,45,25,15,15,4,0,1,0
SN,AH,sutra,1486,10,16,8,3,18,45,25,15,14,4,0,1,0
SN,AH,sutra,1487,10,17,7,3,19,43,25,12,14,4,0,0,0
SN,AH,sutra,1488,10,16,8,3,20,43,24,13,14,3,0,0,0
SN,AH,sutra,1489,9,18,8,3,20,43,24,12,14,3,0,0,0
SN,AH,sutra,1490,9,19,9,3,20,40,24,12,15,3,0,0,0
SN,AH,sutra,1491,10,20,9,3,20,37,24,13,15,3,0,0,0
SN,AH,sutra,1492,10,21,10,3,20,36,24,12,15,3,0,0,0
SN,AH,sutra,1493,9,20,11,3,21,37,24,13,14,2,0,0,0
SN,AH,sutra,1494,8,20,11,3,22,36,24,15,14,1,0,0,0
SN,AH,sutra,1495,8,20,11,3,21,36,23,15,15,2,0,0,0
SN,AH,sutra,1496,9,20,10,3,21,36,23,15,15,2,0,0,0
SN,AH,sutra,1497,9,20,10,3,21,36,22,15,16,2,0,0,0
SN,AH,sutra,1498,8,21,9,3,21,36,23,15,16,2,0,0,0
SN,AH,sutra,1499,7,21,12,3,20,35,23,16,17,2,0,0,0
SN,AH,sutra,1500,6,20,12,3,20,35,23,16,19,2,0,0,0
SN,AH,sutra,1501,6,21,12,3,19,36,22,15,19,3,0,0,0
SN,AH,sutra,1502,6,20,11,2,20,36,23,14,19,3,0,0,0
SN,AH,sutra,1503,7,21,12,2,20,34,23,14,18,3,0,0,0
SN,AH,sutra,1504,7,21,11,2,19,36,23,13,18,4,0,0,0
SN,AH,sutra,1505,6,23,11,2,19,35,23,13,18,4,0,0,0
SN,AH,sutra,1506,6,24,10,0,20,34,24,12,18,4,0,0,0
SN,AH,sutra,1507,6,26,9,0,20,34,24,11,18,4,0,0,0
SN,AH,sutra,1508,6,24,9,0,20,36,24,10,19,4,0,0,0
SN,AH,sutra,1509,5,25,9,0,19,36,23,10,20,5,0,0,0
SN,AH,sutra,1510,5,23,9,0,19,35,23,11,22,5,0,0,0
SN,AH,sutra,1511,4,23,10,0,19,34,23,11,23,5,0,0,0
SN,AH,sutra,1512,4,23,11,0,19,32,23,11,24,5,0,0,0
SN,AH,sutra,1513,4,24,12,0,19,31,24,10,23,5,0,0,0
SN,AH,sutra,1514,4,24,13,0,19,30,24,10,23,5,0,0,0
SN,AH,sutra,1515,4,26,15,0,18,30,23,10,23,5,0,0,0
SN,AH,sutra,1516,4,25,15,0,18,30,24,8,25,5,0,0,0
SN,AH,sutra,1517,5,25,15,0,19,29,24,8,25,4,0,0,0
SN,AH,sutra,1518,5,26,15,0,19,28,24,7,26,4,0,0,0
SN,AH,sutra,1519,5,27,15,0,19,30,24,5,25,4,0,0,0
SN,AH,sutra,1520,5,29,15,0,19,29,24,4,25,4,0,0,0
SN,AH,sutra,1521,4,29,17,0,19,28,24,4,25,4,0,0,0
SN,AH,sutra,1522,4,29,17,0,19,27,25,5,24,4,0,0,0
SN,AH,sutra,1523,5,28,18,0,18,28,24,6,22,5,0,0,0
SN,AH,sutra,1524,5,28,15,0,19,30,25,4,21,5,0,0,0
SN,AH,sutra,1525,5,29,15,0,19,30,25,4,20,5,0,0,0
SN,AH,sutra,1526,5,28,15,0,20,29,26,4,21,4,0,0,0
SN,AH,sutra,1527,5,27,14,0,20,31,26,4,21,4,0,0,0
SN,AH,sutra,1528,4,27,13,0,20,32,26,4,22,4,0,0,0
SN,AH,sutra,1529,4,28,15,0,21,29,26,4,22,3,0,0,0
SN,AH,sutra,1530,4,26,15,0,21,30,26,4,23,3,0,0,0
SN,AH,sutra,1531,4,25,15,0,21,32,26,4,22,3,0,0,0
SN,AH,sutra,1532,4,24,15,0,20,33,26,4,22,4,0,0,0
SN,AH,sutra,1533,4,26,15,0,19,31,27,4,21,5,0,0,0
SN,AH,sutra,1534,4,25,15,0,20,32,27,4,21,4,0,0,0
SN,AH,sutra,1535,4,26,15,0,20,32,27,4,20,4,0,0,0
SN,AH,sutra,1536,4,25,15,0,20,33,27,5,19,4,0,0,0
SN,AH,sutra,1537,4,25,15,0,20,34,27,5,18,4,0,0,0
SN,AH,sutra,1538,4,25,13,0,20,35,27,5,19,4,0,0,0
SN,AH,sutra,1539,4,26,12,0,20,35,27,5,19,4,0,0,0
SN,AH,sutra,1540,4,25,10,0,21,35,28,5,18,4,0,0,0
SN,AH,sutra,1541,3,25,10,0,21,36,27,6,18,4,0,0,0
SN,AH,sutra,1542,2,26,10,0,21,36,27,6,18,4,0,0,0
SN,AH,sutra,1543,2,26,10,0,21,36,27,6,18,4,0,0,0
SN,AH,sutra,1544,2,26,10,0,21,34,27,7,19,4,0,0,0
SN,AH,sutra,1545,2,25,11,0,22,34,27,7,19,3,0,0,0
SN,AH,sutra,1546,3,24,10,0,22,34,27,8,19,3,0,0,0
SN,AH,sutra,1547,2,24,10,0,21,35,28,8,18,4,0,0,0
SN,AH,sutra,1548,2,24,10,0,22,34,30,7,18,3,0,0,0
SN,AH,sutra,1549,2,25,10,0,22,33,30,7,18,3,0,0,0
SN,AH,sutra,1550,2,26,10,0,21,32,30,8,17,4,0,0,0
SN,AH,sutra,1551,2,28,10,0,21,32,29,8,16,4,0,0,0
SN,AH,sutra,1552,2,30,10,0,21,30,30,8,15,4,0,0,0
SN,AH,sutra,1553,2,32,10,0,20,29,30,8,14,5,0,0,0
SN,AH,sutra,1554,2,31,9,0,20,30,30,9,14,5,0,0,0
SN,AH,sutra,1555,2,33,9,0,20,29,31,8,13,5,0,0,0
SN,AH,sutra,1556,2,32,9,0,20,28,31,8,15,5,0,0,0
SN,AH,sutra,1557,3,32,9,0,21,27,32,8,14,4,0,0,0
SN,AH,sutra,1558,3,31,9,0,21,26,32,8,16,4,0,0,0
SN,AH,sutra,1559,4,33,9,0,21,23,33,8,15,4,0,0,0
SN,AH,sutra,1560,4,34,9,0,21,22,32,7,17,4,0,0,0
SN,AH,sutra,1561,4,35,8,0,21,21,32,6,19,4,0,0,0
SN,AH,sutra,1562,4,35,7,0,21,22,32,6,19,4,0,0,0
SN,AH,sutra,1563,4,35,7,0,21,22,32,6,19,4,0,0,0
SN,AH,sutra,1564,4,33,7,0,21,23,32,6,20,4,0,0,0
SN,AH,sutra,1565,5,33,7,0,21,28,34,6,20,4,0,0,0
SN,AH,sutra,1566,6,33,7,0,21,28,35,5,19,4,0,0,0
SN,AH,sutra,1567,7,32,7,0,21,28,35,5,19,4,0,0,0
SN,AH,sutra,1568,7,33,6,0,21,28,35,5,19,4,0,0,0
SN,AH,sutra,1569,7,32,6,0,21,28,35,6,19,4,0,0,0
SN,AH,sutra,1570,8,32,6,0,21,27,35,6,19,4,0,0,0
SN,AH,sutra,1571,7,33,6,0,21,28,35,5,19,4,0,0,0
SN,AH,sutra,1572,7,35,6,0,22,27,35,5,18,3,0,0,0
SN,AH,sutra,1573,6,36,6,0,22,29,33,5,18,3,0,0,0
SN,AH,sutra,1574,6,35,6,0,22,29,34,5,18,3,0,0,0
SN,AH,sutra,1575,6,36,7,1,22,30,33,4,19,2,0,0,0
SN,AH,sutra,1576,6,36,7,1,22,29,33,4,20,2,0,0,0
SN,AH,sutra,1577,6,37,8,1,22,28,31,4,21,2,0,0,0
SN,AH,sutra,1578,7,34,8,1,23,28,33,4,21,1,0,0,0
SN,AH,sutra,1579,7,37,7,1,23,27,33,3,21,1,0,0,0
SN,AH,sutra,1580,7,35,7,1,23,26,32,5,23,1,0,0,0
SN,AH,sutra,1581,8,35,9,1,23,24,33,5,21,1,0,0,0
SN,AH,sutra,1582,7,36,9,1,23,23,34,5,21,1,0,0,0
SN,AH,sutra,1583,10,36,11,1,23,24,32,5,20,0,0,0,0
SN,AH,sutra,1584,9,35,11,1,23,25,32,6,20,0,0,0,0
SN,AH,sutra,1585,10,35,11,1,23,25,33,6,18,0,0,0,0
SN,AH,sutra,1586,10,35,11,1,23,26,33,6,17,0,0,0,0
SN,AH,sutra,1587,10,34,12,1,23,25,34,6,17,0,0,0,0
SN,AH,sutra,1588,12,33,13,1,23,24,34,6,16,0,0,0,0
SN,AH,sutra,1589,12,33,15,2,22,23,33,7,17,0,0,0,0
SN,AH,sutra,1590,11,31,15,2,22,20,31,7,17,0,0,0,0
SN,AH,sutra,1591,10,32,15,2,22,20,31,7,17,0,0,0,0
SN,AH,sutra,1592,10,32,15,2,22,20,31,7,17,0,0,0,0
SN,AH,sutra,1593,10,31,15,2,22,21,31,8,16,0,0,0,0
SN,AH,sutra,1594,10,32,15,2,22,22,31,6,16,0,0,0,0
SN,AH,sutra,1595,9,33,14,2,21,24,31,9,17,0,1,0,0
SN,AH,sutra,1596,9,33,15,2,21,23,31,9,17,0,1,0,0
SN,AH,sutra,1597,10,33,18,2,20,25,29,8,17,0,1,0,0
SN,AH,sutra,1598,10,32,17,2,20,25,29,9,18,0,1,0,0
SN,AH,sutra,1599,11,33,17,2,19,27,28,10,19,0,2,0,0
SN,AH,sutra,1600,11,31,16,1,19,26,29,11,19,1,2,0,0
SN,AH,sutra,1601,13,31,18,1,19,27,30,13,19,1,2,0,0
SN,AH,sutra,1602,13,31,17,1,19,28,31,13,18,1,2,0,0
SN,AH,sutra,1603,12,31,17,1,18,28,30,13,20,2,2,0,0
SN,AH,sutra,1604,13,28,17,1,17,28,31,13,21,3,2,0,0
SN,AH,sutra,1605,16,30,17,1,16,31,31,12,19,3,3,0,0
SN,AH,sutra,1606,15,31,16,1,16,32,30,12,20,3,3,0,0
SN,AH,sutra,1607,16,32,18,1,15,33,28,13,21,3,4,0,0
SN,AH,sutra,1608,13,31,17,1,16,32,29,14,22,3,4,0,0
SN,AH,sutra,1609,13,32,17,1,15,32,29,14,26,3,5,0,0
SN,AH,sutra,1610,13,31,17,1,14,33,30,14,25,4,5,0,0
SN,AH,sutra,1611,13,30,17,3,13,32,30,16,30,4,5,0,1
SN,AH,sutra,1612,13,30,19,7,12,33,29,16,29,4,5,0,1
SN,AH,sutra,1613,12,32,18,7,11,33,30,16,30,5,5,0,1
SN,AH,sutra,1614,13,33,16,6,11,33,31,15,30,6,5,0,1
SN,AH,sutra,1615,13,34,16,9,11,31,32,15,30,6,5,0,1
SN,AH,sutra,1616,13,35,17,12,10,30,32,15,29,7,5,0,1
SN,AH,sutra,1617,12,35,20,14,9,33,32,15,29,7,5,0,1
SN,AH,sutra,1618,12,34,24,14,8,35,31,14,29,7,5,0,1
SN,AH,sutra,1619,12,34,25,14,8,33,31,15,29,7,5,0,1
SN,AH,sutra,1620,13,32,25,14,9,33,31,13,27,7,4,0,1
SN,AH,sutra,1621,13,32,25,14,8,36,32,14,29,7,4,0,2
SN,AH,sutra,1622,12,32,22,14,9,37,32,14,31,7,4,0,2
SN,AH,sutra,1623,12,32,23,14,9,37,32,13,31,7,4,0,2
SN,AH,sutra,1624,11,31,24,14,10,35,32,13,29,7,3,0,2
SN,AH,sutra,1625,11,31,25,14,10,37,31,12,28,7,3,0,2
SN,AH,sutra,1626,9,28,25,16,10,36,30,10,28,7,3,0,2
SN,AH,sutra,1627,10,27,25,16,10,36,31,10,29,7,3,0,2
SN,AH,sutra,1628,11,29,25,16,11,36,29,10,30,6,3,0,2
SN,AH,sutra,1629,11,34,25,16,11,38,28,10,31,5,4,0,2
SN,AH,sutra,1630,8,34,25,16,12,36,29,9,31,5,3,0,2
SN,AH,sutra,1631,8,37,26,17,11,35,28,10,30,5,3,0,2
SN,AH,sutra,1632,7,36,25,17,12,34,28,9,30,5,2,0,2
SN,AH,sutra,1633,8,36,25,17,11,35,29,9,29,5,2,0,2
SN,AH,sutra,1634,9,34,26,17,11,35,29,9,26,5,1,0,2
SN,AH,sutra,1635,8,34,26,17,12,35,30,9,26,4,1,0,2
SN,AH,sutra,1636,8,34,26,15,13,37,30,7,21,4,1,0,1
SN,AH,sutra,1637,9,35,23,11,14,36,30,8,21,4,1,0,1
SN,AH,sutra,1638,8,33,23,11,15,36,29,9,22,3,1,0,1
SN,AH,sutra,1639,7,35,25,12,15,36,31,10,20,2,2,0,1
SN,AH,sutra,1640,7,34,25,9,15,36,32,11,21,2,2,0,1
SN,AH,sutra,1641,7,34,26,6,16,36,31,11,21,1,2,0,1
SN,AH,sutra,1642,7,35,23,4,17,33,30,11,22,1,2,0,1
SN,AH,sutra,1643,10,40,21,5,18,30,33,11,24,1,2,0,1
SN,AH,sutra,1644,12,42,20,6,18,30,34,10,24,1,2,0,1
SN,AH,sutra,1645,11,42,21,6,18,28,35,9,26,1,2,0,1
SN,AH,sutra,1646,12,43,20,6,19,24,34,8,24,1,2,0,0
SN,AH,sutra,1647,12,41,20,8,18,21,35,11,28,1,2,0,1
SN,AH,sutra,1648,12,41,23,12,17,21,34,11,27,1,2,0,1
SN,AH,sutra,1649,13,40,23,12,17,20,35,11,27,1,2,0,1
SN,AH,sutra,1650,13,42,22,12,18,17,36,11,28,0,2,0,1
SN,AH,sutra,1651,13,43,20,10,17,17,37,18,27,0,3,0,1
SN,AH,sutra,1652,16,43,20,12,16,16,35,18,26,0,3,0,1
SN,AH,sutra,1653,17,43,20,13,15,17,36,19,23,1,3,0,1
SN,AH,sutra,1654,16,40,20,13,16,17,36,19,20,1,2,0,1
SN,AH,sutra,1655,16,39,21,13,15,18,34,21,24,1,3,0,1
SN,AH,sutra,1656,16,36,20,12,16,18,35,22,24,1,3,0,1
SN,AH,sutra,1657,17,37,22,13,15,18,35,25,23,1,3,0,1
SN,AH,sutra,1658,18,39,21,14,16,18,35,24,23,1,3,0,1
SN,AH,sutra,1659,21,42,22,15,16,20,38,25,26,1,3,0,1
SN,AH,sutra,1660,21,44,22,15,16,19,36,25,27,1,3,0,1
SN,AH,sutra,1661,22,43,24,15,15,18,37,28,27,1,3,0,1
SN,AH,sutra,1662,22,43,24,16,15,18,37,29,27,1,3,0,1
SN,AH,sutra,1663,23,44,24,17,14,18,37,31,29,1,4,0,1
SN,AH,sutra,1664,24,41,22,16,15,18,35,31,29,1,3,0,1
SN,AH,sutra,1665,24,42,21,16,15,21,32,30,30,1,3,0,1
SN,AH,sutra,1666,24,42,19,16,15,24,31,30,32,1,3,0,1
SN,AH,sutra,1667,24,41,20,16,15,23,32,30,32,1,3,0,1
SN,AH,sutra,1668,22,36,18,15,15,22,31,31,31,1,3,0,1
SN,AH,sutra,1669,21,34,19,16,14,22,29,33,35,1,3,0,2
SN,AH,sutra,1670,21,34,22,20,13,24,27,33,33,1,3,0,2
SN,AH,sutra,1671,21,34,35,33,13,31,27,35,33,1,3,0,2
SN,AH,sutra,1672,21,36,36,31,14,31,27,32,28,1,3,0,1
SN,AH,sutra,1673,23,38,32,27,15,29,28,32,28,1,3,0,1
SN,AH,sutra,1674,22,41,31,27,15,29,27,31,29,1,3,0,1
SN,AH,sutra,1675,22,39,33,27,14,30,28,34,28,1,3,0,2
SN,AH,sutra,1676,23,39,33,27,15,32,27,27,29,1,2,0,2
SN,AH,sutra,1677,21,38,35,25,15,32,27,27,30,2,2,0,2
SN,AH,sutra,1678,20,36,36,25,15,31,27,26,31,1,2,0,2
SN,AH,sutra,1679,23,36,37,25,14,29,27,27,32,1,2,0,2
SN,AH,sutra,1680,24,35,37,25,15,27,29,26,28,1,1,0,2
SN,AH,sutra,1681,24,34,37,25,15,28,30,24,29,1,1,0,2
SN,AH,sutra,1682,24,31,35,24,16,28,31,21,30,1,1,0,2
SN,AH,sutra,1683,23,32,37,23,15,29,30,22,29,1,1,0,2
SN,AH,sutra,1684,20,31,35,22,16,27,26,20,27,1,1,0,2
SN,AH,sutra,1685,22,32,36,22,15,29,27,20,29,1,1,0,2
SN,AH,sutra,1686,22,33,34,22,15,30,26,18,28,1,2,0,2
SN,AH,sutra,1687,21,32,34,21,15,32,27,16,28,1,2,0,2
SN,AH,sutra,1688,20,32,34,20,16,32,27,13,26,1,1,0,2
SN,AH,sutra,1689,20,33,34,20,16,32,27,12,28,1,1,0,2
SN,AH,sutra,1690,21,33,34,20,15,30,28,12,28,2,1,0,2
SN,AH,sutra,1691,23,33,34,21,15,28,30,12,27,2,1,0,2
SN,AH,sutra,1692,25,34,32,22,15,29,31,12,27,2,1,0,2
SN,AH,sutra,1693,26,38,32,23,14,32,31,11,28,2,2,0,2
SN,AH,sutra,1694,25,39,31,21,15,33,33,9,23,2,2,0,1
SN,AH,sutra,1695,26,41,28,18,15,35,35,9,23,2,3,0,1
SN,AH,sutra,1696,25,39,14,5,14,28,34,7,23,3,3,0,1
SN,AH,sutra,1697,25,37,13,5,14,29,34,9,24,3,3,0,1
SN,AH,sutra,1698,23,35,13,5,13,29,33,9,24,3,3,0,1
SN,AH,sutra,1699,25,33,14,5,12,32,33,11,25,3,4,0,1
SN,AH,sutra,1700,25,32,12,5,12,31,31,8,25,3,4,0,0
SN,AH,sutra,1701,27,34,16,5,11,32,31,10,27,3,4,0,0
SN,AH,sutra,1702,25,33,14,5,11,32,31,10,26,2,4,0,0
SN,AH,sutra,1703,25,33,13,4,11,31,32,10,27,3,4,0,0
SN,AH,sutra,1704,22,32,13,4,12,31,32,9,28,3,4,0,0
SN,AH,sutra,1705,21,33,13,6,11,33,30,8,31,3,4,0,1
SN,AH,sutra,1706,21,33,12,6,10,32,28,8,30,4,4,0,1
SN,AH,sutra,1707,22,35,17,8,9,34,26,8,29,4,4,0,1
SN,AH,sutra,1708,21,32,15,8,9,32,25,7,29,4,4,0,1
SN,AH,sutra,1709,21,31,17,9,8,32,25,7,27,4,4,0,1
SN,AH,sutra,1710,19,27,16,9,8,30,23,7,24,4,4,0,1
SN,AH,sutra,1711,20,28,22,11,8,30,22,6,24,4,3,0,1
SN,AH,sutra,1712,20,28,22,11,7,27,20,6,24,4,3,0,1
SN,AH,sutra,1713,20,28,23,11,7,28,20,6,22,4,3,0,1
SN,AH,sutra,1714,19,26,24,11,7,30,20,6,20,4,3,0,1
SN,AH,sutra,1715,18,27,24,11,8,31,19,6,20,3,3,0,1
SN,AH,sutra,1716,16,27,24,10,8,33,17,6,21,3,3,0,1
SN,AH,sutra,1717,14,29,26,9,8,36,17,8,22,3,3,0,1
SN,AH,sutra,1718,12,27,27,8,9,33,16,8,21,3,2,0,1
SN,AH,sutra,1719,12,26,27,8,9,34,15,8,22,3,2,0,1
SN,AH,sutra,1720,11,25,26,7,10,32,14,8,23,3,1,0,1
SN,AH,sutra,1721,11,25,26,7,11,34,15,9,24,2,1,0,1
SN,AH,sutra,1722,11,26,27,7,11,34,15,7,23,2,1,0,1
SN,AH,sutra,1723,12,26,29,7,11,35,16,7,23,3,1,0,1
SN,AH,sutra,1724,10,26,28,7,12,32,17,5,23,3,0,0,1
SN,AH,sutra,1725,10,28,28,7,13,34,18,5,23,3,0,0,1
SN,AH,sutra,1726,8,26,25,7,14,32,18,3,20,3,0,0,1
SN,AH,sutra,1727,9,26,25,7,15,33,20,4,20,3,0,0,1
SN,AH,sutra,1728,8,27,25,7,16,35,19,5,18,2,0,0,1
SN,AH,sutra,1729,9,27,24,7,16,36,20,5,16,2,0,0,1
SN,AH,sutra,1730,9,27,23,5,17,36,21,6,13,2,0,0,0
SN,AH,sutra,1731,9,28,23,5,18,38,23,6,13,1,0,0,0
SN,AH,sutra,1732,7,28,18,3,19,36,24,7,13,1,0,0,0
SN,AH,sutra,1733,9,29,21,3,19,37,24,8,13,1,0,0,0
SN,AH,sutra,1734,8,28,20,2,19,38,24,9,13,2,0,0,0
SN,AH,sutra,1735,8,29,20,2,19,40,25,9,14,3,0,0,0
SN,AH,sutra,1736,7,29,14,0,19,39,26,9,14,4,0,0,0
SN,AH,sutra,1737,7,31,14,0,19,39,28,9,15,5,0,0,0
SN,AH,sutra,1738,7,32,14,0,18,37,29,9,15,6,0,0,0
SN,AH,sutra,1739,7,32,13,0,18,37,29,10,15,6,0,0,0
SN,AH,sutra,1740,8,30,14,0,18,36,30,10,13,6,0,0,0
SN,AH,sutra,1741,9,29,14,0,17,34,31,10,12,7,0,0,0
SN,AH,sutra,1742,9,25,13,0,16,31,30,8,12,8,0,0,0
SN,AH,sutra,1743,9,23,13,0,16,32,30,8,13,8,0,0,0
SN,AH,sutra,1744,9,23,13,0,16,32,30,8,13,8,0,0,0
SN,AH,sutra,1745,9,23,14,0,16,31,30,9,12,8,0,0,0
SN,AH,sutra,1746,9,24,14,0,16,30,30,9,12,8,0,0,0
SN,AH,sutra,1747,9,24,13,0,16,32,30,9,11,8,0,0,0
SN,AH,sutra,1748,8,26,12,0,17,31,31,9,11,7,0,0,0
SN,AH,sutra,1749,8,28,13,0,16,36,30,9,9,7,1,0,0
SN,AH,sutra,1750,8,26,13,0,16,37,30,9,10,7,1,0,0
SN,AH,sutra,1751,7,27,12,0,16,38,30,9,10,7,1,0,0
SN,AH,sutra,1752,6,30,12,0,16,38,29,8,10,7,1,0,0
SN,AH,sutra,1753,6,31,12,0,16,38,29,7,10,7,1,0,0
SN,AH,sutra,1754,5,31,13,0,16,38,28,8,10,7,1,0,0
SN,AH,sutra,1755,5,31,13,0,15,37,28,8,11,8,1,0,0
SN,AH,sutra,1756,5,31,13,0,14,37,27,9,11,9,1,0,0
SN,AH,sutra,1757,6,31,15,1,13,37,26,8,12,9,1,0,0
SN,AH,sutra,1758,4,32,12,1,13,37,27,8,12,10,1,0,0
SN,AH,sutra,1759,4,32,11,1,14,37,27,8,13,9,1,0,0
SN,AH,sutra,1760,4,32,11,1,15,36,27,8,14,8,1,0,0
SN,AH,sutra,1761,3,30,12,1,16,36,27,8,16,7,1,0,0
SN,AH,sutra,1762,3,30,13,1,16,36,26,8,16,7,1,0,0
SN,AH,sutra,1763,3,29,12,1,17,39,25,8,16,6,1,0,0
SN,AH,sutra,1764,3,30,12,1,17,38,26,7,16,6,1,0,0
SN,AH,sutra,1765,2,29,11,1,17,39,26,8,17,6,1,0,0
SN,AH,sutra,1766,2,28,11,1,18,39,26,9,17,5,1,0,0
SN,AH,sutra,1767,2,29,11,1,18,40,26,9,15,5,1,0,0
SN,AH,sutra,1768,2,31,11,1,18,40,26,9,13,5,1,0,0
SN,AH,sutra,1769,2,31,12,1,18,39,26,9,13,5,1,0,0
SN,AH,sutra,1770,2,30,11,1,18,40,28,8,13,5,1,0,0
SN,AH,sutra,1771,2,31,11,1,18,39,29,7,13,5,1,0,0
SN,AH,sutra,1772,2,31,11,1,17,38,30,7,13,6,1,0,0
SN,AH,sutra,1773,4,32,11,1,17,41,30,9,13,6,1,0,0
SN,AH,sutra,1774,4,31,10,1,18,38,30,9,13,6,0,0,0
SN,AH,sutra,1775,5,31,11,1,18,36,30,10,12,6,0,0,0
SN,AH,sutra,1776,5,30,12,1,18,35,30,10,13,6,0,0,0
SN,AH,sutra,1777,5,28,12,1,18,36,30,10,14,6,0,0,0
SN,AH,sutra,1778,5,26,12,1,18,37,30,10,15,6,0,0,0
SN,AH,sutra,1779,5,26,11,1,18,39,30,9,15,6,0,0,0
SN,AH,sutra,1780,5,26,12,1,19,39,31,8,14,5,0,0,0
SN,AH,sutra,1781,8,32,16,1,19,42,33,7,16,4,0,0,0
SN,AH,sutra,1782,7,31,13,0,20,43,34,7,17,4,0,0,0
SN,AH,sutra,1783,7,31,13,0,21,44,34,6,17,3,0,0,0
SN,AH,sutra,1784,7,33,14,0,21,43,34,5,16,3,0,0,0
SN,AH,sutra,1785,8,33,16,0,21,47,34,7,15,3,0,0,0
SN,AH,sutra,1786,8,35,15,0,20,47,34,8,13,4,0,0,0
SN,AH,sutra,1787,10,35,14,0,20,51,34,9,12,3,1,0,0
SN,AH,sutra,1788,11,34,14,0,20,48,36,9,13,3,1,0,0
SN,AH,sutra,1789,12,34,15,0,20,46,34,9,15,3,1,0,0
SN,AH,sutra,1790,12,35,15,0,20,44,34,8,17,3,1,0,0
SN,AH,sutra,1791,11,36,16,0,19,45,33,9,18,3,1,0,0
SN,AH,sutra,1792,11,37,15,0,20,44,33,9,19,2,1,0,0
SN,AH,sutra,1793,11,36,14,0,20,45,33,9,20,2,1,0,0
SN,AH,sutra,1794,11,36,13,0,20,46,33,9,20,2,1,0,0
SN,AH,sutra,1795,11,36,14,0,20,45,32,9,21,2,1,0,0
SN,AH,sutra,1796,12,36,15,0,19,45,31,9,20,3,1,0,0
SN,AH,sutra,1797,12,35,15,0,20,46,30,9,21,2,1,0,0
SN,AH,sutra,1798,10,34,14,0,20,44,29,8,21,2,1,0,0
SN,AH,sutra,1799,11,34,16,0,19,43,30,8,21,2,1,0,0
SN,AH,sutra,1800,10,36,15,0,19,43,30,7,22,2,1,0,0
SN,AH,sutra,1801,10,37,15,0,18,44,31,10,21,2,2,0,0
SN,AH,sutra,1802,11,37,15,0,18,44,31,10,20,2,2,0,0
SN,AH,sutra,1803,12,37,19,0,17,41,30,11,21,2,2,0,0
SN,AH,sutra,1804,13,37,20,0,16,38,31,11,21,3,2,0,0
SN,AH,sutra,1805,13,40,21,0,15,38,29,11,22,3,2,0,0
SN,AH,sutra,1806,10,34,17,0,16,34,27,12,21,3,2,0,0
SN,AH,sutra,1807,10,33,17,0,16,35,28,12,20,3,2,0,0
SN,AH,sutra,1808,10,33,18,0,16,34,28,12,20,3,2,0,0
SN,AH,sutra,1809,11,35,19,0,15,35,27,13,20,3,2,0,0
SN,AH,sutra,1810,11,36,17,0,15,31,28,11,20,3,2,0,0
