Text_Type,Book,Chapter,Window,G,LGL,LLG,LGG,GLG,GGG,L,GLL,GGL,LG,LLL,LL,GG,GL
SN,AH,chikitsa,3511,54,79,24,49,71,76,5,25,55,2,7,0,0,0
SN,AH,chikitsa,3512,54,79,23,49,72,77,5,25,54,2,7,0,0,0
SN,AH,chikitsa,3513,54,77,23,49,74,77,5,25,54,2,7,0,0,0
SN,AH,chikitsa,3514,54,77,23,49,75,76,5,25,54,2,7,0,0,0
SN,AH,chikitsa,3515,54,77,23,50,75,77,5,25,52,2,7,0,0,0
SN,AH,chikitsa,3516,54,75,23,50,77,77,5,26,51,2,7,0,0,0
SN,AH,chikitsa,3517,55,76,23,49,80,76,5,26,51,2,5,0,0,0
SN,AH,chikitsa,3518,56,77,23,49,81,77,4,28,51,2,5,0,0,0
SN,AH,chikitsa,3519,57,79,22,47,82,77,4,29,51,2,4,0,0,0
SN,AH,chikitsa,3520,58,80,23,48,83,77,4,30,51,2,4,0,0,0
SN,AH,chikitsa,3521,59,81,23,47,84,78,4,30,51,2,2,0,0,0
SN,AH,chikitsa,3522,59,82,23,47,86,78,5,30,53,2,2,0,0,0
SN,AH,chikitsa,3523,60,82,24,47,86,77,5,30,55,2,0,0,0,0
SN,AH,chikitsa,3524,61,85,24,47,87,77,5,30,56,2,0,0,0,0
SN,AH,chikitsa,3525,61,85,24,46,87,77,5,30,57,2,0,0,0,0
SN,AH,chikitsa,3526,61,85,24,47,86,74,5,30,60,2,0,0,0,0
SN,AH,chikitsa,3527,61,85,25,46,86,73,5,30,61,2,0,0,0,0
SN,AH,chikitsa,3528,61,85,26,45,86,72,5,31,61,2,0,0,0,0
SN,AH,chikitsa,3529,61,86,26,45,85,71,5,31,62,2,0,0,0,0
SN,AH,chikitsa,3530,61,85,27,46,83,72,5,31,62,2,0,0,0,0
SN,AH,chikitsa,3531,61,86,28,45,83,71,5,30,63,2,0,0,0,0
SN,AH,chikitsa,3532,61,86,28,44,82,71,5,30,65,2,0,0,0,0
SN,AH,chikitsa,3533,62,88,28,43,80,71,5,30,63,2,0,0,0,0
SN,AH,chikitsa,3534,62,87,29,42,80,71,5,31,63,2,0,0,0,0
SN,AH,chikitsa,3535,62,86,29,43,79,71,5,31,64,2,0,0,0,0
SN,AH,chikitsa,3536,62,87,29,44,77,71,5,31,64,2,0,0,0,0
SN,AH,chikitsa,3537,62,87,29,44,78,69,5,32,64,2,0,0,0,0
SN,AH,chikitsa,3538,61,88,29,46,78,70,5,32,65,3,0,0,0,0
SN,AH,chikitsa,3539,62,88,29,42,77,73,5,31,65,3,0,0,0,0
SN,AH,chikitsa,3540,61,86,27,44,81,74,5,30,66,3,0,0,0,0
SN,AH,chikitsa,3541,61,87,27,43,81,73,5,31,66,3,0,0,0,0
SN,AH,chikitsa,3542,61,87,27,43,81,74,5,31,65,3,0,0,0,0
SN,AH,chikitsa,3543,62,87,27,43,82,76,4,30,63,3,0,0,0,0
SN,AH,chikitsa,3544,62,87,28,42,84,76,4,30,61,3,0,0,0,0
SN,AH,chikitsa,3545,63,88,28,41,84,75,4,29,58,2,0,0,0,0
SN,AH,chikitsa,3546,63,88,27,40,86,75,4,30,59,2,0,0,0,0
SN,AH,chikitsa,3547,62,88,27,38,89,74,5,30,61,2,0,0,0,0
SN,AH,chikitsa,3548,61,88,30,38,89,74,5,30,60,2,0,0,1,0
SN,AH,chikitsa,3549,61,90,32,37,87,74,5,29,59,2,0,0,2,0
SN,AH,chikitsa,3550,60,89,32,37,89,75,6,29,59,2,0,0,2,0
SN,AH,chikitsa,3551,60,88,30,37,91,77,6,29,60,2,0,0,2,0
SN,AH,chikitsa,3552,60,88,29,37,90,78,6,28,62,2,0,0,2,0
SN,AH,chikitsa,3553,60,87,30,36,90,80,6,28,61,2,0,0,2,0
SN,AH,chikitsa,3554,60,87,29,36,90,80,6,27,63,2,0,0,2,0
SN,AH,chikitsa,3555,61,87,29,34,90,80,6,27,62,2,0,0,2,0
SN,AH,chikitsa,3556,60,88,29,34,92,79,7,29,62,2,0,0,2,0
SN,AH,chikitsa,3557,59,88,29,35,92,79,8,29,64,2,1,0,2,0
SN,AH,chikitsa,3558,58,89,27,35,92,79,8,31,67,2,2,0,2,0
SN,AH,chikitsa,3559,58,88,28,34,91,79,8,31,69,2,2,0,2,0
SN,AH,chikitsa,3560,58,87,29,35,89,80,8,31,69,2,2,0,2,0
SN,AH,chikitsa,3561,58,87,28,37,89,78,8,30,71,2,2,0,2,0
SN,AH,chikitsa,3562,59,88,29,37,88,76,7,31,71,2,2,0,2,0
SN,AH,chikitsa,3563,60,88,29,37,87,76,7,31,69,2,2,0,2,0
SN,AH,chikitsa,3564,60,88,29,37,87,75,7,32,69,2,2,0,2,0
SN,AH,chikitsa,3565,60,88,31,38,85,73,7,33,69,2,2,0,2,0
SN,AH,chikitsa,3566,60,89,31,38,86,72,7,33,70,2,2,0,2,0
SN,AH,chikitsa,3567,61,89,30,38,87,69,7,32,71,1,2,0,2,0
SN,AH,chikitsa,3568,60,89,29,38,87,68,8,33,74,1,2,0,2,0
SN,AH,chikitsa,3569,60,89,29,36,87,68,9,31,77,1,2,0,2,0
SN,AH,chikitsa,3570,60,89,29,36,87,68,9,32,78,1,2,0,2,0
SN,AH,chikitsa,3571,59,89,29,35,89,68,10,33,78,1,2,0,2,0
SN,AH,chikitsa,3572,58,89,29,37,92,66,10,34,80,1,2,0,2,0
SN,AH,chikitsa,3573,57,89,29,37,93,66,10,36,79,1,2,0,2,0
SN,AH,chikitsa,3574,58,87,29,36,95,68,9,35,81,1,2,0,2,0
SN,AH,chikitsa,3575,58,85,29,36,97,69,9,34,83,1,2,0,2,0
SN,AH,chikitsa,3576,58,87,29,36,95,68,9,34,84,1,2,0,2,0
SN,AH,chikitsa,3577,59,87,29,35,91,68,9,34,86,1,2,0,2,0
SN,AH,chikitsa,3578,59,89,30,34,91,67,9,34,85,1,2,0,2,0
SN,AH,chikitsa,3579,59,90,30,34,91,67,9,34,84,1,2,0,2,0
SN,AH,chikitsa,3580,59,89,30,35,92,65,9,34,85,1,2,0,2,0
SN,AH,chikitsa,3581,59,90,29,34,93,67,9,33,84,1,2,0,2,0
SN,AH,chikitsa,3582,58,89,29,36,93,68,9,33,85,1,2,0,2,0
SN,AH,chikitsa,3583,58,88,30,34,93,70,9,33,85,1,2,0,2,0
SN,AH,chikitsa,3584,57,90,32,33,92,72,9,33,85,1,3,0,2,0
SN,AH,chikitsa,3585,56,90,30,33,91,74,9,33,85,2,4,0,2,0
SN,AH,chikitsa,3586,56,90,31,33,89,75,9,32,86,2,4,0,2,0
SN,AH,chikitsa,3587,55,89,31,33,86,74,9,32,86,2,4,0,3,0
SN,AH,chikitsa,3588,55,90,31,33,87,73,9,33,86,2,4,0,3,0
SN,AH,chikitsa,3589,54,91,30,33,87,72,10,34,88,2,4,0,3,0
SN,AH,chikitsa,3590,54,90,32,32,88,73,10,33,88,2,5,0,3,0
SN,AH,chikitsa,3591,54,90,33,33,87,73,10,33,88,2,6,0,3,0
SN,AH,chikitsa,3592,54,89,34,33,84,74,10,33,89,2,6,0,3,0
SN,AH,chikitsa,3593,53,88,34,33,83,73,11,31,89,2,6,0,3,0
SN,AH,chikitsa,3594,53,86,35,34,82,73,11,30,90,2,6,0,3,0
SN,AH,chikitsa,3595,52,85,34,33,81,73,11,29,90,2,6,0,3,0
SN,AH,chikitsa,3596,52,84,35,33,80,73,11,29,90,2,6,0,3,0
SN,AH,chikitsa,3597,52,83,35,33,78,73,10,29,88,2,6,0,3,0
SN,AH,chikitsa,3598,51,82,35,33,78,74,11,29,87,2,6,0,3,0
SN,AH,chikitsa,3599,50,79,35,33,77,74,11,29,86,2,6,0,3,0
SN,AH,chikitsa,3600,49,78,35,33,77,73,11,29,87,2,7,0,3,1
SN,AH,chikitsa,3601,48,77,35,32,77,73,12,29,84,2,7,0,3,1
SN,AH,chikitsa,3602,48,76,35,32,78,75,12,30,85,2,9,0,3,1
SN,AH,chikitsa,3603,47,75,34,32,77,75,12,29,84,2,9,0,3,1
SN,AH,chikitsa,3604,47,73,35,32,78,77,12,30,85,2,11,0,3,1
SN,AH,chikitsa,3605,46,72,34,31,78,75,12,30,85,2,11,0,3,1
SN,AH,chikitsa,3606,45,70,33,31,77,76,12,31,86,2,12,0,4,1
SN,AH,chikitsa,3607,44,69,33,31,76,75,12,31,84,2,12,0,4,1
SN,AH,chikitsa,3608,43,71,33,30,77,74,12,31,86,2,12,0,4,1
SN,AH,chikitsa,3609,42,74,32,30,78,74,12,31,86,2,12,0,4,1
SN,AH,chikitsa,3610,41,74,34,28,80,74,12,31,85,2,13,0,4,1
SN,AH,chikitsa,3611,40,74,36,27,82,73,12,31,84,2,13,0,4,1
SN,AH,chikitsa,3612,39,78,40,26,83,74,12,33,85,2,13,0,5,1
SN,AH,chikitsa,3613,39,77,40,25,84,73,12,32,84,1,13,0,6,1
SN,AH,chikitsa,3614,39,78,39,25,86,71,12,33,85,1,13,0,6,1
SN,AH,chikitsa,3615,40,80,39,23,84,70,12,34,86,1,13,0,6,1
SN,AH,chikitsa,3616,40,80,39,23,85,70,12,34,87,1,13,0,6,1
SN,AH,chikitsa,3617,40,80,39,23,86,69,12,35,88,1,13,0,6,1
SN,AH,chikitsa,3618,39,81,39,24,86,68,12,36,90,1,13,0,6,1
SN,AH,chikitsa,3619,39,81,39,25,85,68,12,36,90,1,13,0,6,1
SN,AH,chikitsa,3620,39,80,40,26,84,68,12,36,90,1,13,0,6,1
SN,AH,chikitsa,3621,39,80,41,26,83,68,12,36,88,1,13,0,6,1
SN,AH,chikitsa,3622,40,81,42,27,80,68,11,36,86,1,13,0,6,1
SN,AH,chikitsa,3623,40,80,39,27,81,68,12,38,85,1,13,0,5,1
SN,AH,chikitsa,3624,40,78,36,26,82,70,12,39,85,1,13,0,5,1
SN,AH,chikitsa,3625,41,78,36,28,80,67,11,40,85,1,13,0,5,1
SN,AH,chikitsa,3626,40,79,37,28,78,67,11,41,83,1,13,0,5,1
SN,AH,chikitsa,3627,40,78,38,30,77,68,11,41,81,1,13,0,5,1
SN,AH,chikitsa,3628,39,78,38,30,78,68,12,42,80,1,13,0,5,1
SN,AH,chikitsa,3629,38,77,39,30,78,68,12,44,78,1,13,0,5,2
SN,AH,chikitsa,3630,38,78,39,31,78,66,12,45,77,1,13,0,5,2
SN,AH,chikitsa,3631,39,76,39,33,76,64,11,43,79,1,13,0,5,2
SN,AH,chikitsa,3632,39,75,41,33,75,64,10,44,77,1,12,0,5,2
SN,AH,chikitsa,3633,40,73,41,35,74,65,10,43,75,1,11,0,5,2
SN,AH,chikitsa,3634,40,72,41,37,75,65,10,43,73,1,12,0,5,2
SN,AH,chikitsa,3635,39,72,40,36,75,66,10,43,74,1,12,0,6,2
SN,AH,chikitsa,3636,38,71,40,36,76,66,11,45,73,1,12,0,6,2
SN,AH,chikitsa,3637,37,69,39,36,76,68,11,45,74,1,12,0,6,2
SN,AH,chikitsa,3638,36,68,39,36,77,68,12,44,75,1,13,0,6,2
SN,AH,chikitsa,3639,35,67,39,38,77,67,13,43,76,1,13,0,6,2
SN,AH,chikitsa,3640,34,68,38,37,78,69,13,42,79,1,13,0,6,2
SN,AH,chikitsa,3641,33,66,40,37,78,69,13,41,78,1,13,0,6,3
SN,AH,chikitsa,3642,32,68,40,37,77,69,13,40,77,2,13,0,6,3
SN,AH,chikitsa,3643,33,67,40,39,75,70,12,40,75,2,13,0,6,3
SN,AH,chikitsa,3644,34,67,40,40,74,70,11,41,73,2,13,0,6,3
SN,AH,chikitsa,3645,35,66,40,42,74,69,10,40,72,2,13,0,6,3
SN,AH,chikitsa,3646,36,66,42,43,73,69,9,39,70,2,13,0,6,3
SN,AH,chikitsa,3647,36,65,41,41,71,72,9,37,68,2,13,0,7,3
SN,AH,chikitsa,3648,36,65,41,40,71,71,9,36,69,2,14,0,8,3
SN,AH,chikitsa,3649,36,66,42,41,69,70,9,36,67,2,14,0,8,3
SN,AH,chikitsa,3650,35,66,42,42,68,70,10,36,65,2,14,0,8,3
SN,AH,chikitsa,3651,35,64,42,43,70,70,10,36,64,2,14,0,8,3
SN,AH,chikitsa,3652,35,64,44,42,71,70,10,37,62,2,15,0,8,3
SN,AH,chikitsa,3653,35,63,44,42,72,71,10,38,61,2,16,0,8,3
SN,AH,chikitsa,3654,35,62,44,42,73,70,10,39,63,2,16,0,8,3
SN,AH,chikitsa,3655,35,64,44,41,73,71,10,40,62,2,16,0,8,3
SN,AH,chikitsa,3656,34,63,44,41,73,71,11,41,64,2,16,0,8,3
SN,AH,chikitsa,3657,34,65,44,39,72,71,12,42,63,2,16,0,8,3
SN,AH,chikitsa,3658,33,66,44,41,73,71,12,43,64,2,16,0,8,3
SN,AH,chikitsa,3659,34,64,42,41,75,68,12,43,67,2,15,0,8,3
SN,AH,chikitsa,3660,35,64,42,41,77,67,12,44,68,1,14,0,8,3
SN,AH,chikitsa,3661,34,64,41,41,79,65,13,45,70,1,14,0,8,3
SN,AH,chikitsa,3662,35,65,41,41,80,66,13,45,72,1,14,0,7,3
SN,AH,chikitsa,3663,35,65,41,41,79,66,13,44,72,1,14,0,7,3
SN,AH,chikitsa,3664,36,65,41,41,79,67,12,44,71,1,14,0,7,3
SN,AH,chikitsa,3665,36,66,39,41,80,66,12,45,72,1,13,0,7,3
SN,AH,chikitsa,3666,35,65,38,42,79,65,12,47,73,1,13,0,7,3
SN,AH,chikitsa,3667,35,65,37,43,81,64,12,47,73,1,13,0,7,3
SN,AH,chikitsa,3668,35,65,38,44,82,64,11,48,74,1,14,0,8,3
SN,AH,chikitsa,3669,34,65,38,44,83,64,11,48,73,1,15,0,8,4
SN,AH,chikitsa,3670,35,66,39,45,84,65,11,49,73,1,15,0,8,4
SN,AH,chikitsa,3671,35,66,38,46,84,64,11,49,75,1,15,0,8,4
SN,AH,chikitsa,3672,35,66,38,47,85,67,12,49,75,1,15,0,8,4
SN,AH,chikitsa,3673,35,66,38,47,86,67,12,49,75,1,15,0,8,4
SN,AH,chikitsa,3674,36,68,38,49,86,67,12,49,76,1,15,0,8,4
SN,AH,chikitsa,3675,37,69,38,49,87,69,12,48,74,1,14,0,8,3
SN,AH,chikitsa,3676,37,70,38,49,87,72,11,50,74,1,14,0,8,3
SN,AH,chikitsa,3677,36,70,37,49,86,71,11,49,74,1,12,0,8,3
SN,AH,chikitsa,3678,37,70,37,50,87,74,11,49,74,1,12,0,8,3
SN,AH,chikitsa,3679,36,72,36,50,85,73,11,49,72,2,10,0,8,3
SN,AH,chikitsa,3680,36,73,36,52,86,74,11,49,73,2,10,0,8,3
SN,AH,chikitsa,3681,36,73,36,53,86,74,11,49,72,2,10,0,7,4
SN,AH,chikitsa,3682,36,73,36,57,86,78,11,49,72,2,10,0,7,4
SN,AH,chikitsa,3683,36,69,36,61,84,82,11,49,70,2,10,0,7,4
SN,AH,chikitsa,3684,37,65,36,61,85,85,11,48,70,2,10,0,7,4
SN,AH,chikitsa,3685,38,64,34,61,85,88,11,48,71,2,9,0,7,4
SN,AH,chikitsa,3686,38,65,32,61,83,88,11,49,71,2,9,0,8,4
SN,AH,chikitsa,3687,38,60,28,61,81,87,12,46,69,2,9,0,7,4
SN,AH,chikitsa,3688,38,61,27,60,79,87,12,47,69,2,9,0,7,4
SN,AH,chikitsa,3689,37,59,27,60,77,86,12,46,68,2,9,0,7,4
SN,AH,chikitsa,3690,36,59,27,60,75,86,12,46,67,2,9,0,8,4
SN,AH,chikitsa,3691,35,57,27,60,73,86,12,45,65,2,9,0,8,4
SN,AH,chikitsa,3692,34,58,27,60,71,85,12,45,64,2,9,0,9,4
SN,AH,chikitsa,3693,34,56,27,59,70,83,12,44,62,2,9,0,9,4
SN,AH,chikitsa,3694,33,55,26,57,71,85,12,44,63,2,9,0,10,4
SN,AH,chikitsa,3695,32,54,26,56,70,86,12,44,64,2,11,0,10,4
SN,AH,chikitsa,3696,32,54,25,56,71,86,12,43,65,2,11,0,10,4
SN,AH,chikitsa,3697,32,53,24,56,71,88,12,43,65,2,11,0,10,4
SN,AH,chikitsa,3698,33,54,25,55,70,89,11,42,65,2,11,0,10,4
SN,AH,chikitsa,3699,33,55,25,56,70,87,12,42,65,2,11,0,9,4
SN,AH,chikitsa,3700,32,55,27,56,73,89,13,42,67,2,12,0,9,4
SN,AH,chikitsa,3701,33,54,26,56,75,89,13,41,69,2,12,0,9,4
SN,AH,chikitsa,3702,32,55,25,55,77,87,14,42,70,2,12,0,9,4
SN,AH,chikitsa,3703,32,55,25,56,76,87,14,41,70,2,12,0,9,4
SN,AH,chikitsa,3704,32,56,24,57,77,87,14,39,71,2,12,0,9,3
SN,AH,chikitsa,3705,31,54,26,56,76,89,14,38,71,2,13,0,10,3
SN,AH,chikitsa,3706,30,55,28,54,76,89,14,39,70,2,13,0,10,4
SN,AH,chikitsa,3707,30,55,26,54,77,88,14,37,71,2,14,0,11,4
SN,AH,chikitsa,3708,29,56,26,53,77,87,14,37,72,2,14,0,11,4
SN,AH,chikitsa,3709,28,58,25,51,77,87,14,38,72,2,14,0,11,4
SN,AH,chikitsa,3710,29,58,25,51,76,87,14,39,72,2,15,0,10,4
SN,AH,chikitsa,3711,29,58,26,49,77,87,13,38,72,2,15,0,11,4
SN,AH,chikitsa,3712,30,59,29,49,77,86,13,37,70,2,17,0,11,4
SN,AH,chikitsa,3713,30,59,28,48,78,85,12,39,70,2,16,0,12,4
SN,AH,chikitsa,3714,30,61,28,47,78,85,12,39,69,2,16,0,12,4
SN,AH,chikitsa,3715,31,60,27,47,80,84,12,39,66,2,16,0,12,4
SN,AH,chikitsa,3716,31,61,25,47,79,85,12,40,67,2,16,0,12,3
SN,AH,chikitsa,3717,32,58,26,48,78,86,12,40,67,1,16,0,12,3
SN,AH,chikitsa,3718,32,59,26,47,79,89,12,39,67,1,16,0,12,3
SN,AH,chikitsa,3719,32,58,27,46,78,90,12,38,68,1,16,0,12,3
SN,AH,chikitsa,3720,31,58,28,44,78,91,12,38,69,1,16,0,12,3
SN,AH,chikitsa,3721,30,57,26,43,80,90,12,39,70,1,16,0,13,3
SN,AH,chikitsa,3722,30,58,28,43,79,90,12,39,70,1,16,0,12,3
SN,AH,chikitsa,3723,30,58,29,44,78,91,12,38,69,1,15,0,11,4
SN,AH,chikitsa,3724,30,57,28,43,80,92,12,38,71,1,15,0,11,4
SN,AH,chikitsa,3725,30,57,28,42,81,92,12,38,73,1,15,0,11,4
SN,AH,chikitsa,3726,30,57,28,40,82,94,12,38,74,1,15,0,11,4
SN,AH,chikitsa,3727,29,56,26,40,81,93,13,37,74,1,14,0,11,4
SN,AH,chikitsa,3728,28,55,24,40,80,93,13,36,76,1,13,0,12,4
SN,AH,chikitsa,3729,27,54,24,40,78,92,13,35,74,1,13,0,12,4
SN,AH,chikitsa,3730,26,52,24,40,76,93,13,34,74,1,13,0,13,4
SN,AH,chikitsa,3731,26,51,24,40,75,91,12,33,72,1,13,0,13,4
SN,AH,chikitsa,3732,26,49,24,40,73,91,11,32,73,1,13,0,14,4
SN,AH,chikitsa,3733,26,48,23,38,71,89,11,31,71,1,13,0,14,4
SN,AH,chikitsa,3734,25,47,23,40,69,90,11,30,68,1,15,0,14,4
SN,AH,chikitsa,3735,24,46,23,40,67,89,12,29,66,1,15,0,14,4
SN,AH,chikitsa,3736,24,45,23,42,65,90,11,28,63,1,17,0,14,4
SN,AH,chikitsa,3737,23,44,23,42,64,89,11,28,61,1,17,0,14,4
SN,AH,chikitsa,3738,22,43,23,43,62,90,11,28,60,1,19,0,14,4
SN,AH,chikitsa,3739,21,41,23,43,60,89,11,27,59,1,19,0,14,4
SN,AH,chikitsa,3740,20,40,23,45,58,91,11,26,58,1,23,0,14,4
SN,AH,chikitsa,3741,20,40,23,43,58,91,11,23,57,1,22,0,14,4
SN,AH,chikitsa,3742,19,41,24,42,56,93,11,23,57,1,22,0,14,4
SN,AH,chikitsa,3743,19,42,23,42,56,94,11,22,57,2,21,0,13,4
SN,AH,chikitsa,3744,19,42,22,42,57,93,11,22,60,2,20,0,13,3
SN,AH,chikitsa,3745,18,41,22,42,57,93,11,23,60,2,20,0,13,3
SN,AH,chikitsa,3746,17,42,22,41,58,94,11,24,58,2,20,0,13,3
SN,AH,chikitsa,3747,17,44,22,40,59,91,10,24,59,2,20,0,14,3
SN,AH,chikitsa,3748,18,44,21,40,59,93,9,24,58,2,20,0,14,3
SN,AH,chikitsa,3749,18,42,21,38,60,94,9,25,59,2,20,0,14,3
SN,AH,chikitsa,3750,17,43,21,40,61,92,10,25,61,2,20,0,14,3
SN,AH,chikitsa,3751,17,43,21,40,61,92,10,23,62,2,20,0,14,3
SN,AH,chikitsa,3752,17,44,22,40,61,92,10,23,61,2,20,0,14,3
SN,AH,chikitsa,3753,16,46,22,39,60,92,10,23,62,3,20,0,14,3
SN,AH,chikitsa,3754,17,44,22,39,62,93,10,22,64,2,20,0,14,3
SN,AH,chikitsa,3755,18,43,22,37,63,96,10,22,64,2,20,0,14,3
SN,AH,chikitsa,3756,18,44,22,37,64,99,10,21,65,2,19,0,15,2
SN,AH,chikitsa,3757,18,45,22,33,64,96,10,22,67,2,20,0,15,2
SN,AH,chikitsa,3758,18,45,22,29,66,95,11,22,69,2,20,0,15,2
SN,AH,chikitsa,3759,17,45,22,29,66,95,12,22,69,2,20,0,15,2
SN,AH,chikitsa,3760,17,45,22,29,66,95,12,22,69,2,20,0,15,2
SN,AH,chikitsa,3761,17,43,22,29,67,99,13,21,70,2,20,0,14,2
SN,AH,chikitsa,3762,17,43,22,29,68,104,12,21,75,2,20,0,15,2
SN,AH,chikitsa,3763,17,41,22,33,68,108,12,20,74,2,20,0,14,2
SN,AH,chikitsa,3764,18,42,22,34,70,109,12,20,74,2,20,0,14,2
SN,AH,chikitsa,3765,19,40,23,34,71,111,12,19,74,2,20,0,13,2
SN,AH,chikitsa,3766,19,40,26,37,73,112,12,20,75,2,20,0,14,2
SN,AH,chikitsa,3767,19,38,26,38,75,112,12,19,75,2,21,0,14,2
SN,AH,chikitsa,3768,19,39,26,38,77,112,13,21,77,2,21,0,14,2
SN,AH,chikitsa,3769,20,40,26,38,77,111,13,21,79,2,21,0,13,2
SN,AH,chikitsa,3770,20,43,26,39,79,110,13,22,83,2,19,0,14,2
SN,AH,chikitsa,3771,20,43,26,39,79,110,13,23,84,2,19,0,14,2
SN,AH,chikitsa,3772,20,43,26,38,80,109,13,24,86,2,19,0,14,2
SN,AH,chikitsa,3773,20,42,25,38,82,109,13,24,88,2,19,0,14,2
SN,AH,chikitsa,3774,20,44,25,40,84,110,12,24,90,2,19,0,15,2
SN,AH,chikitsa,3775,21,45,23,38,83,107,11,25,89,2,18,0,15,2
SN,AH,chikitsa,3776,20,46,24,39,82,106,11,25,87,2,18,0,15,2
SN,AH,chikitsa,3777,20,45,24,41,81,107,11,24,86,2,18,0,15,2
SN,AH,chikitsa,3778,21,45,23,40,83,106,10,24,87,2,18,0,15,2
SN,AH,chikitsa,3779,22,45,23,41,81,105,10,24,87,2,19,0,15,2
SN,AH,chikitsa,3780,22,46,23,42,81,104,11,24,87,2,18,0,14,2
SN,AH,chikitsa,3781,23,45,21,43,83,104,11,24,86,2,18,0,14,1
SN,AH,chikitsa,3782,23,46,21,43,82,106,12,24,85,2,17,0,13,1
SN,AH,chikitsa,3783,24,47,22,42,82,107,12,23,83,2,17,0,13,1
SN,AH,chikitsa,3784,25,47,22,43,81,107,12,23,83,2,16,0,13,1
SN,AH,chikitsa,3785,25,48,22,43,82,107,12,22,82,2,15,0,13,1
SN,AH,chikitsa,3786,26,49,23,43,80,107,12,21,83,2,15,0,12,1
SN,AH,chikitsa,3787,26,49,20,43,81,106,12,22,85,2,13,0,12,1
SN,AH,chikitsa,3788,26,50,21,45,79,106,12,21,87,2,13,0,11,1
SN,AH,chikitsa,3789,27,49,21,45,77,107,11,22,88,2,13,0,11,1
SN,AH,chikitsa,3790,26,50,21,45,77,107,11,23,89,2,13,0,11,1
SN,AH,chikitsa,3791,27,50,21,46,77,107,11,22,88,2,13,0,11,1
SN,AH,chikitsa,3792,26,52,22,46,78,107,11,22,88,3,14,0,11,1
SN,AH,chikitsa,3793,26,53,22,46,79,103,11,22,87,3,14,0,11,1
SN,AH,chikitsa,3794,26,54,22,46,78,104,11,22,86,3,14,0,11,1
SN,AH,chikitsa,3795,27,55,22,46,77,104,11,22,85,3,14,0,11,1
SN,AH,chikitsa,3796,28,56,24,47,74,105,11,21,84,3,14,0,10,1
SN,AH,chikitsa,3797,29,57,23,47,74,102,11,23,84,3,14,0,10,1
SN,AH,chikitsa,3798,30,58,22,46,75,102,11,24,83,3,14,0,10,0
SN,AH,chikitsa,3799,29,59,23,46,73,101,12,24,82,3,14,0,10,0
SN,AH,chikitsa,3800,29,60,23,46,75,99,11,25,80,3,15,0,10,0
SN,AH,chikitsa,3801,29,61,24,47,73,98,11,25,78,3,15,0,10,0
SN,AH,chikitsa,3802,29,61,24,48,76,100,10,25,80,3,15,0,10,0
SN,AH,chikitsa,3803,30,63,24,48,77,101,10,25,78,3,15,0,9,0
SN,AH,chikitsa,3804,30,64,24,49,79,104,10,25,79,3,15,0,9,0
SN,AH,chikitsa,3805,31,66,25,49,79,103,10,25,79,3,15,0,8,0
SN,AH,chikitsa,3806,32,68,25,50,79,103,10,26,80,3,15,0,8,0
SN,AH,chikitsa,3807,32,72,25,50,79,102,11,26,79,3,15,0,7,0
SN,AH,chikitsa,3808,33,73,25,50,81,103,11,26,80,3,15,0,7,0
SN,AH,chikitsa,3809,33,74,26,48,82,103,12,27,80,3,13,0,7,0
SN,AH,chikitsa,3810,33,75,26,48,84,103,12,29,82,3,13,0,7,0
SN,AH,chikitsa,3811,33,77,26,46,86,102,13,31,83,3,11,0,7,0
SN,AH,chikitsa,3812,34,78,26,46,88,104,13,31,83,3,11,0,7,0
SN,AH,chikitsa,3813,35,78,26,46,90,104,13,31,83,3,9,0,7,0
SN,AH,chikitsa,3814,36,79,26,46,91,106,13,32,83,3,9,0,7,0
SN,AH,chikitsa,3815,37,79,26,44,92,105,13,33,83,3,5,0,7,0
SN,AH,chikitsa,3816,38,80,27,45,93,105,13,34,83,3,5,0,7,0
SN,AH,chikitsa,3817,39,80,26,44,95,105,13,34,82,3,5,0,7,0
SN,AH,chikitsa,3818,40,80,26,44,95,106,13,34,81,2,5,0,7,0
SN,AH,chikitsa,3819,41,81,26,43,94,109,13,34,78,2,5,0,7,0
SN,AH,chikitsa,3820,41,81,25,42,95,111,13,35,78,2,5,0,7,0
SN,AH,chikitsa,3821,42,81,26,41,94,111,13,34,79,2,5,0,7,0
SN,AH,chikitsa,3822,42,79,26,43,94,113,13,34,80,2,5,0,6,0
SN,AH,chikitsa,3823,42,80,26,43,95,111,13,34,80,2,5,0,6,0
SN,AH,chikitsa,3824,42,81,26,44,96,111,13,33,78,2,5,0,6,0
SN,AH,chikitsa,3825,43,80,26,42,94,113,12,33,77,2,5,0,6,0
SN,AH,chikitsa,3826,43,80,26,43,96,112,12,33,78,2,5,0,6,0
SN,AH,chikitsa,3827,44,80,26,43,96,111,12,33,78,2,5,0,6,0
SN,AH,chikitsa,3828,44,79,26,44,99,109,12,34,78,1,5,0,6,0
SN,AH,chikitsa,3829,43,80,27,45,97,108,13,34,76,1,5,0,6,0
SN,AH,chikitsa,3830,43,81,28,46,96,105,13,34,75,1,5,0,6,0
SN,AH,chikitsa,3831,44,80,29,47,95,102,13,34,74,1,5,0,5,0
SN,AH,chikitsa,3832,45,80,30,47,96,101,13,33,74,1,4,0,5,0
SN,AH,chikitsa,3833,46,81,31,47,94,99,12,33,74,1,4,0,5,0
SN,AH,chikitsa,3834,47,82,31,47,93,98,11,33,73,1,4,0,5,0
